Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20091123T1102Z_025_EVENT_NET	SV Tara	TARA_20091122Z	TARA_025	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/23/09 11:02	39.2143	19.406	NA	0.050069	0.047067	0.046067325	0.069245867	0.000672439	0.034032136	0.098899785	0.081928525	NA	66.87298584	NA	38	46	30	31	47	44	39	785	NA	18.4206	17.0755	15.5634	18.2844	18.2427	15.3943	15.6482	16.682	13.7993	NA	38.3755	38.4782	38.5891	38.3638	38.3626	38.6191	38.5821	38.5359	38.9462	NA	27.618	28.0332	28.4772	27.6446	27.6544	28.5393	28.4523	28.1728	29.1694	NA	8.67E-06	0.0012459	0.00029771	6.77E-05	6.37E-05	NA	0.00035893	0.00068955	NA	NA	0.1299	0.17281	0.18612	0.12758	0.1299	0.1878	0.18565	0.17281	0.0081429	NA	217.1568	237.6633	238.2795	218.1565	218.5947	240.0798	236.2596	237.1271	173.0524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091123T0914Z_025_EVENT_NET	SV Tara	TARA_20091122Z	TARA_025	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/23/09 9:14	39.3885	19.3906	NA	0.055318	0.050459	0.047776677	0.070545573	0.00088135	0.033868847	0.103855	0.086621301	NA	64.57222557	NA	36	44	30	30	54	41	37	174	NA	18.3442	16.6211	15.4533	18.1747	18.1747	14.8883	15.8475	16.6211	14.5692	NA	38.3639	38.5533	38.6511	38.3337	38.3337	38.6785	38.62	38.5533	39.0629	NA	27.6286	28.2006	28.5502	27.6495	27.6495	28.6999	28.4349	28.2006	29.0709	NA	1.34E-06	0.0010696	0.00019974	6.19E-05	6.19E-05	0.00017761	0.0002661	0.0010696	7.41E-06	NA	0.12824	0.1519	0.16578	0.14439	0.14439	0.21722	0.16578	0.1519	0.0031751	NA	218.1531	241.7386	235.4839	220.0572	220.0572	227.8179	241.8026	241.7386	184.4911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091123T0912Z_025_EVENT_PUMP	SV Tara	TARA_20091122Z	TARA_025	High Volume Peristaltic Pump	11/23/09 9:12	39.3888	19.3905	NA	0.055318	0.050459	0.047776677	0.070545573	0.00088135	0.033868847	0.103855	0.086621301	NA	64.57222557	NA	36	44	30	30	54	41	37	174	NA	18.3442	16.6211	15.4533	18.1747	18.1747	14.8883	15.8475	16.6211	14.5692	NA	38.3639	38.5533	38.6511	38.3337	38.3337	38.6785	38.62	38.5533	39.0629	NA	27.6286	28.2006	28.5502	27.6495	27.6495	28.6999	28.4349	28.2006	29.0709	NA	1.34E-06	0.0010696	0.00019974	6.19E-05	6.19E-05	0.00017761	0.0002661	0.0010696	7.41E-06	NA	0.12824	0.1519	0.16578	0.14439	0.14439	0.21722	0.16578	0.1519	0.0031751	NA	218.1531	241.7386	235.4839	220.0572	220.0572	227.8179	241.8026	241.7386	184.4911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091121T1319Z_024_EVENT_NET	SV Tara	TARA_20091111Z	TARA_024	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/21/09 13:19	42.4593	17.9594	NA	0.064244	0.065738	0.065746278	0.093408022	0.002831294	0.056658803	0.123672087	0.105548611	NA	48.57429695	NA	30	35	10	12	36	47	31	178	NA	17.7933	16.402	16.1907	17.7933	17.6315	16.148	15.4579	16.272	13.978	NA	38.3304	38.3247	38.2956	38.3304	38.3362	38.2989	38.6768	38.3018	38.917	NA	27.7421	28.0777	28.1056	27.7421	27.7868	28.1183	28.5689	28.091	29.0884	NA	0.00021986	NA	4.74E-05	0.00021986	0.00024249	8.23E-05	0.00033123	5.63E-05	1.59E-05	NA	0.14739	0.18188	0.18554	0.14739	0.13254	0.18775	0.17168	0.18188	0.040949	NA	220.0908	225.9926	228.3759	220.0908	221.0359	230.1965	222.1199	226.3525	189.3852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091121T1135Z_024_EVENT_NET	SV Tara	TARA_20091111Z	TARA_024	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/21/09 11:35	42.456	17.9393	NA	0.07586	0.06948	0.065746278	0.093408022	0.003062046	0.050458368	0.128102416	0.109810437	NA	48.57429695	NA	28	33	10	12	36	47	31	178	NA	17.7933	16.402	16.1907	17.7933	17.6315	16.148	15.4579	16.272	13.978	NA	38.3304	38.3247	38.2956	38.3304	38.3362	38.2989	38.6768	38.3018	38.917	NA	27.7421	28.0777	28.1056	27.7421	27.7868	28.1183	28.5689	28.091	29.0884	NA	0.00021986	NA	4.74E-05	0.00021986	0.00024249	8.23E-05	0.00033123	5.63E-05	1.59E-05	NA	0.14739	0.18188	0.18554	0.14739	0.13254	0.18775	0.17168	0.18188	0.040949	NA	220.0908	225.9926	228.3759	220.0908	221.0359	230.1965	222.1199	226.3525	189.3852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091121T1110Z_024_EVENT_PUMP	SV Tara	TARA_20091111Z	TARA_024	High Volume Peristaltic Pump	11/21/09 11:10	42.4552	17.9348	NA	0.07586	0.06948	0.065746278	0.093408022	0.003062046	0.050458368	0.128102416	0.109810437	NA	48.57429695	NA	28	33	10	12	36	47	31	178	NA	17.7933	16.402	16.1907	17.7933	17.6315	16.148	15.4579	16.272	13.978	NA	38.3304	38.3247	38.2956	38.3304	38.3362	38.2989	38.6768	38.3018	38.917	NA	27.7421	28.0777	28.1056	27.7421	27.7868	28.1183	28.5689	28.091	29.0884	NA	0.00021986	NA	4.74E-05	0.00021986	0.00024249	8.23E-05	0.00033123	5.63E-05	1.59E-05	NA	0.14739	0.18188	0.18554	0.14739	0.13254	0.18775	0.17168	0.18188	0.040949	NA	220.0908	225.9926	228.3759	220.0908	221.0359	230.1965	222.1199	226.3525	189.3852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091116T1953Z_022_EVENT_NET	SV Tara	TARA_20091111Z	TARA_022	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/16/09 19:53	39.8312	17.3952	NA	0.06248	0.065649	0.060867803	0.085798331	0.001530823	0.045907788	0.123565157	0.105445871	NA	51.9446907	NA	31	37	12	16	35	64	17	199	NA	17.2386	16.3375	16.3293	16.9387	17.1577	16.3753	15.3049	16.9788	13.822	NA	38.0124	38.0108	38.0763	37.9532	38.0987	38.0516	38.4934	38.0541	38.8437	NA	27.6363	27.8528	27.9051	27.6641	27.7224	27.8752	28.4638	27.7318	29.0663	NA	9.59E-05	8.44E-05	7.96E-05	0.00013397	4.81E-05	6.93E-05	0.00044052	0.00010489	1.44E-06	NA	0.24256	0.2726	0.273	0.24256	0.24256	0.2726	0.11893	0.24256	0	NA	222.7623	220.579	223.9155	225.8107	223.5389	220.0497	217.8926	225.0059	190.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091116T1703Z_022_EVENT_NET	SV Tara	TARA_20091111Z	TARA_022	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/16/09 17:03	39.8661	17.3868	NA	0.061526	0.063865	0.059796674	0.084229857	0.001483831	0.042005138	0.121405161	0.103371795	NA	52.87913132	NA	32	38	12	16	35	64	17	199	NA	17.2386	16.3375	16.3293	16.9387	17.1577	16.3753	15.3049	16.9788	13.822	NA	38.0124	38.0108	38.0763	37.9532	38.0987	38.0516	38.4934	38.0541	38.8437	NA	27.6363	27.8528	27.9051	27.6641	27.7224	27.8752	28.4638	27.7318	29.0663	NA	9.59E-05	8.44E-05	7.96E-05	0.00013397	4.81E-05	6.93E-05	0.00044052	0.00010489	1.44E-06	NA	0.24256	0.2726	0.273	0.24256	0.24256	0.2726	0.11893	0.24256	0	NA	222.7623	220.579	223.9155	225.8107	223.5389	220.0497	217.8926	225.0059	190.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091116T1453Z_022_EVENT_PUMP	SV Tara	TARA_20091111Z	TARA_022	High Volume Peristaltic Pump	11/16/09 14:53	39.5705	17.4101	NA	NA	0.061457	0.074310638	0.095554687	0.002126015	0.069715966	0.118435979	0.100524855	NA	43.03377151	NA	33	38	13	37	13	59	13	707	NA	16.8027	17.2503	16.2368	16.8845	16.7918	16.8845	15.3455	16.8845	13.8414	NA	37.9118	38.3114	38.0561	37.9679	38.2059	37.9679	38.4671	37.9679	38.953	NA	27.6652	27.8629	27.9116	27.6885	27.8936	27.6885	28.4342	27.6885	29.163	NA	0.00012605	0.00010358	3.83E-05	7.60E-05	0.00011663	7.60E-05	0.00031211	7.60E-05	5.00E-07	NA	0.25747	0.23314	0.24256	0.28191	0.24713	0.28191	0.093886	0.28191	0.01642	NA	227.089	220.0962	225.7311	227.0898	223.1388	227.0898	217.8159	227.0898	176.9318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091116T1340Z_022_EVENT_NET	SV Tara	TARA_20091111Z	TARA_022	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/16/09 13:40	39.814	17.4138	NA	0.06248	0.065649	0.063425461	0.087490708	0.001765167	0.046773292	0.123565157	0.105445871	NA	50.11253548	NA	31	37	13	37	13	59	13	707	NA	16.8027	17.2503	16.2368	16.8845	16.7918	16.8845	15.3455	16.8845	13.8414	NA	37.9118	38.3114	38.0561	37.9679	38.2059	37.9679	38.4671	37.9679	38.953	NA	27.6652	27.8629	27.9116	27.6885	27.8936	27.6885	28.4342	27.6885	29.163	NA	0.00012605	0.00010358	3.83E-05	7.60E-05	0.00011663	7.60E-05	0.00031211	7.60E-05	5.00E-07	NA	0.25747	0.23314	0.24256	0.28191	0.24713	0.28191	0.093886	0.28191	0.01642	NA	227.089	220.0962	225.7311	227.0898	223.1388	227.0898	217.8159	227.0898	176.9318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091116T0816Z_022_EVENT_PUMP	SV Tara	TARA_20091111Z	TARA_022	High Volume Peristaltic Pump	11/16/09 8:16	39.8386	17.4155	NA	0.06248	0.065649	0.063425461	0.087490708	0.001765167	0.046773292	0.123565157	0.105445871	NA	50.11253548	NA	31	37	14	48	34	55	14	207	NA	16.8931	17.2995	17.3505	16.7518	16.8001	17.3037	15.9471	16.7518	13.7931	NA	37.9037	38.1954	38.2535	37.8927	38.3092	38.2055	38.4318	37.8927	38.8415	NA	27.6372	27.7622	27.7943	27.663	27.9713	27.769	28.2679	27.663	29.0711	NA	3.81E-05	2.37E-05	9.56E-05	0.00020813	0.00043227	6.48E-05	0.00061889	0.00020813	2.83E-06	NA	0.22632	0.22713	0.22546	0.24256	0.18188	0.22713	0.12358	0.24256	0.040949	NA	222.4065	221.1078	220.8	226.7172	219.0469	220.6442	218.5264	226.7172	190.1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091112T1744Z_020_EVENT_NET	SV Tara	TARA_20091111Z	TARA_020	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/12/09 17:44	34.4064	15.043	0.0325	0.032468	0.029952	0.033107929	0.051082959	0.000989596	0.0112139	0.067137718	0.052280078	NA	93.61827469	NA	61	79	63	63	93	73	69	13	NA	21.4775	21.427	17.6004	21.427	21.427	16.8507	17.4696	18.2575	21.4806	NA	38.6074	38.6094	38.3235	38.6094	38.6094	38.3535	38.0555	38.1519	38.6063	NA	26.9739	26.9925	27.7879	26.9925	26.9925	27.9947	27.6152	27.4917	26.9724	NA	2.92E-05	0.000845	0.00011601	0.00025522	0.00025522	4.33E-05	0.00037079	0.00020343	1.52E-06	NA	0.149	0.32426	0.65841	0.32426	0.32426	0.72554	0.58094	0.51446	0.149	NA	237.7439	237.5696	276.2239	237.5696	237.5696	271.9358	281.1232	277.7205	238.2771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091112T1409Z_020_EVENT_PUMP	SV Tara	TARA_20091111Z	TARA_020	High Volume Peristaltic Pump	11/12/09 14:09	34.453	14.9538	NA	0.032513	0.029721	0.034169786	0.052605428	0.001010429	0.011167647	0.066578011	0.051764199	NA	89.74848175	NA	62	80	63	63	93	73	69	13	NA	21.4775	21.427	17.6004	21.427	21.427	16.8507	17.4696	18.2575	21.4806	NA	38.6074	38.6094	38.3235	38.6094	38.6094	38.3535	38.0555	38.1519	38.6063	NA	26.9739	26.9925	27.7879	26.9925	26.9925	27.9947	27.6152	27.4917	26.9724	NA	2.92E-05	0.000845	0.00011601	0.00025522	0.00025522	4.33E-05	0.00037079	0.00020343	1.52E-06	NA	0.149	0.32426	0.65841	0.32426	0.32426	0.72554	0.58094	0.51446	0.149	NA	237.7439	237.5696	276.2239	237.5696	237.5696	271.9358	281.1232	277.7205	238.2771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091112T1220Z_020_EVENT_NET	SV Tara	TARA_20091111Z	TARA_020	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/12/09 12:20	34.4933	14.9133	NA	0.031811	0.029222	0.033889379	0.052058468	0.000945638	0.01133357	0.065349762	0.050632869	NA	90.79788971	NA	63	82	63	63	93	73	69	13	NA	21.4775	21.427	17.6004	21.427	21.427	16.8507	17.4696	18.2575	21.4806	NA	38.6074	38.6094	38.3235	38.6094	38.6094	38.3535	38.0555	38.1519	38.6063	NA	26.9739	26.9925	27.7879	26.9925	26.9925	27.9947	27.6152	27.4917	26.9724	NA	2.92E-05	0.000845	0.00011601	0.00025522	0.00025522	4.33E-05	0.00037079	0.00020343	1.52E-06	NA	0.149	0.32426	0.65841	0.32426	0.32426	0.72554	0.58094	0.51446	0.149	NA	237.7439	237.5696	276.2239	237.5696	237.5696	271.9358	281.1232	277.7205	238.2771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091102T1430Z_018_EVENT_NET	SV Tara	TARA_20091031Z	TARA_018	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/2/09 14:30	35.7528	14.2765	0.02991	0.03126	0.031431	0.035905799	0.054332526	0.000863025	0.014998223	0.070597463	0.055473669	NA	84.94235229	NA	58	74	31	50	82	60	58	580	NA	21.486	21.194	18.119	21.4271	21.3424	16.9299	18.0323	18.2811	13.9188	NA	38.0758	38.1052	38.1489	38.091	38.1091	38.2224	37.9679	37.9801	38.9647	NA	26.5688	26.6749	27.5242	26.598	26.6364	27.875	27.4078	27.3542	29.1512	NA	2.00E-05	0.00018358	0.00021336	1.02E-05	0.00018858	6.53E-05	0.00026597	0.00053764	1.71E-07	NA	0.066985	0.091086	0.1372	0.071333	0.085029	0.1733	0.13685	0.13444	0	NA	209.0069	218.7818	237.5691	208.6297	210.0882	231.5733	240.7859	240.2034	174.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091102T1415Z_018_EVENT_NET	SV Tara	TARA_20091031Z	TARA_018	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/2/09 14:15	35.7528	14.2765	0.02991	0.03126	0.031431	0.035905799	0.054332526	0.000863025	0.014998223	0.070597463	0.055473669	NA	84.94235229	NA	58	74	31	50	82	60	58	580	NA	21.486	21.194	18.119	21.4271	21.3424	16.9299	18.0323	18.2811	13.9188	NA	38.0758	38.1052	38.1489	38.091	38.1091	38.2224	37.9679	37.9801	38.9647	NA	26.5688	26.6749	27.5242	26.598	26.6364	27.875	27.4078	27.3542	29.1512	NA	2.00E-05	0.00018358	0.00021336	1.02E-05	0.00018858	6.53E-05	0.00026597	0.00053764	1.71E-07	NA	0.066985	0.091086	0.1372	0.071333	0.085029	0.1733	0.13685	0.13444	0	NA	209.0069	218.7818	237.5691	208.6297	210.0882	231.5733	240.7859	240.2034	174.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091102T1407Z_018_EVENT_PUMP	SV Tara	TARA_20091031Z	TARA_018	High Volume Peristaltic Pump	11/2/09 14:07	35.7528	14.2765	0.02991	0.03126	0.031431	0.035905799	0.054332526	0.000863025	0.014998223	0.070597463	0.055473669	NA	84.94235229	NA	58	74	31	50	82	60	58	580	NA	21.486	21.194	18.119	21.4271	21.3424	16.9299	18.0323	18.2811	13.9188	NA	38.0758	38.1052	38.1489	38.091	38.1091	38.2224	37.9679	37.9801	38.9647	NA	26.5688	26.6749	27.5242	26.598	26.6364	27.875	27.4078	27.3542	29.1512	NA	2.00E-05	0.00018358	0.00021336	1.02E-05	0.00018858	6.53E-05	0.00026597	0.00053764	1.71E-07	NA	0.066985	0.091086	0.1372	0.071333	0.085029	0.1733	0.13685	0.13444	0	NA	209.0069	218.7818	237.5691	208.6297	210.0882	231.5733	240.7859	240.2034	174.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091102T1125Z_018_EVENT_NET	SV Tara	TARA_20091031Z	TARA_018	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/2/09 11:25	35.7405	14.3238	0.033339	0.033339	0.03549	0.03628947	0.054746592	0.000838074	0.015708653	0.079170737	0.063424149	NA	84.08378983	NA	51	64	31	50	82	60	58	580	NA	21.486	21.194	18.119	21.4271	21.3424	16.9299	18.0323	18.2811	13.9188	NA	38.0758	38.1052	38.1489	38.091	38.1091	38.2224	37.9679	37.9801	38.9647	NA	26.5688	26.6749	27.5242	26.598	26.6364	27.875	27.4078	27.3542	29.1512	NA	2.00E-05	0.00018358	0.00021336	1.02E-05	0.00018858	6.53E-05	0.00026597	0.00053764	1.71E-07	NA	0.066985	0.091086	0.1372	0.071333	0.085029	0.1733	0.13685	0.13444	0	NA	209.0069	218.7818	237.5691	208.6297	210.0882	231.5733	240.7859	240.2034	174.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091102T1031Z_018_EVENT_NET	SV Tara	TARA_20091031Z	TARA_018	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	11/2/09 10:31	35.7444	14.3083	0.033339	0.033339	0.03549	0.03628947	0.054578396	0.000854268	0.015415062	0.079170737	0.063424149	NA	84.08378983	NA	51	64	31	50	82	60	58	580	NA	21.486	21.194	18.119	21.4271	21.3424	16.9299	18.0323	18.2811	13.9188	NA	38.0758	38.1052	38.1489	38.091	38.1091	38.2224	37.9679	37.9801	38.9647	NA	26.5688	26.6749	27.5242	26.598	26.6364	27.875	27.4078	27.3542	29.1512	NA	2.00E-05	0.00018358	0.00021336	1.02E-05	0.00018858	6.53E-05	0.00026597	0.00053764	1.71E-07	NA	0.066985	0.091086	0.1372	0.071333	0.085029	0.1733	0.13685	0.13444	0	NA	209.0069	218.7818	237.5691	208.6297	210.0882	231.5733	240.7859	240.2034	174.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091102T0813Z_018_EVENT_PUMP	SV Tara	TARA_20091031Z	TARA_018	High Volume Peristaltic Pump	11/2/09 8:13	35.759	14.2574	0.02991	0.03126	0.031431	0.035637055	0.053901339	0.000874041	0.014775042	0.070597463	0.055473669	NA	85.69651413	NA	58	74	51	51	80	61	60	221	NA	21.4377	18.5634	17.7042	21.3917	21.3917	17.3068	18.3717	18.4911	14.9102	NA	38.0718	38.0166	38.2445	38.0867	38.0867	38.2292	38.0556	38.0271	38.9802	NA	26.5793	27.3102	27.7015	26.6057	26.6057	27.7882	27.3889	27.3367	28.9327	NA	1.31E-07	0.0002916	0.00022728	0.00030591	0.00030591	0.0001228	0.00041091	0.00038565	3.70E-05	NA	0.040949	0.11833	0.13968	0.095584	0.095584	0.15669	0.1192	0.11833	0.024273	NA	207.3977	237.5724	233.0098	216.861	216.861	229.754	238.4871	238.1586	184.7443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091027T1350Z_016_EVENT_PUMP	SV Tara	TARA_20091025Z	TARA_016	High Volume Peristaltic Pump	10/27/09 13:50	37.4532	15.4596	NA	0.041521	0.039562	0.043786243	0.062195512	0.001555174	0.019046363	0.086743618	0.070492283	NA	70.23154068	NA	47	58	31	39	72	48	40	834	NA	20.9277	16.4095	15.5533	20.8398	20.7453	15.203	16.4095	20.2873	13.81	NA	38.3593	38.4167	38.5463	38.3652	38.3627	38.6453	38.4167	38.371	NA	NA	26.939	28.1471	28.4473	26.9689	26.9934	28.6039	28.1471	27.1234	NA	NA	7.59E-06	0.00032555	7.33E-05	7.42E-06	0.00072769	9.65E-05	0.00032555	0.0025991	NA	NA	0.066985	0.16578	0.22175	0.10517	0.11928	0.2226	0.16578	0.13903	0	NA	208.7628	238.1132	227.9676	208.6788	223.4053	218.4541	238.1132	232.0898	167.1252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091027T0822Z_016_EVENT_PUMP	SV Tara	TARA_20091025Z	TARA_016	High Volume Peristaltic Pump	10/27/09 8:22	37.4956	15.4945	NA	0.041521	0.039562	0.044577543	0.062947255	0.001589781	0.019562251	0.086743618	0.070492283	NA	68.85220337	NA	47	58	33	33	58	43	33	167	NA	20.6496	15.5663	15.2828	20.565	20.565	15.2941	16.3861	20.565	14.6419	NA	38.3109	38.4782	38.5888	38.2904	38.2904	38.5873	38.4511	38.2904	39.0502	NA	26.9789	28.3916	28.5419	26.9876	26.9876	28.5382	28.1788	26.9876	29.0447	NA	1.09E-06	0.00030237	3.84E-05	0.00036757	0.00036757	2.87E-05	0.00019057	0.00036757	1.09E-05	NA	0.091213	0.19743	0.24773	0.12271	0.12271	0.24256	0.15261	0.12271	0.038341	NA	210.3696	224.6299	216.2716	225.4343	225.4343	216.8255	226.8264	225.4343	185.1215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091004T1530Z_011_EVENT_NET	SV Tara	TARA_20090926Z	TARA_011	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	10/4/09 15:30	41.6663	2.7994	NA	NA	NA	0.035875645	0.09199132	0.000247067	0.027277639	NA	NA	NA	85.02878571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091004T1416Z_011_EVENT_NET	SV Tara	TARA_20090926Z	TARA_011	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	10/4/09 14:16	41.6666	2.7962	NA	NA	NA	0.035875645	0.09199132	0.000247067	0.027277639	NA	NA	NA	85.02878571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091004T0830Z_011_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_011	High Volume Peristaltic Pump	10/4/09 8:30	41.6686	2.7996	NA	NA	NA	0.035875645	0.09199132	0.000247067	0.027277639	NA	NA	NA	85.02878571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
